subject_category	subject_id	subject_label	subject_type	predicate_id	object_id	object_label	object_type	confidence	comment	mapping_justification	mapping_date	creator_id
Common Properties	spase:ResourceHeader/spase:DOI	DOI		skos:exactMatch	@id	@id	schema:URL	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0938
Common Properties	spase:ResourceID	ResourceID	xsd:string	skos:exactMatch	@id	@id	schema:URL	1	If no DOI available, then use this field. Convert from string to URL by adding https://hpde.io as the prefix instead of "spase://"	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0939
Common Properties	sssom:NoMapping			skos:exactMatch	@type	@type	schema:Dataset	1	Determined based on record type (NumericalData or DisplayData)	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0940
Common Properties	spase:ResourceID/spase:AlternateName	AlternateName	xsd:string	skos:exactMatch	schema:alternatename	alternatename	schema:Text	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0941
Provenance Relationships	spase:ResourceHeader/spase:InformationURL/spase:URL	URL		skos:exactMatch	schema:citation/schema:@id	@id	schema:URL	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0942
Provenance Relationships	sssom:NoMapping			skos:exactMatch	schema:citation/schema:@type	@type	schema:CreativeWork	1	Determined based on the type of the source. 	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0943
Provenance Relationships	spase:ResourceHeader/spase:InformationURL/spase:Description	Description	xsd:string	skos:exactMatch	schema:citation/schema:description	description	schema:Text	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0944
Provenance Relationships	spase:ResourceHeader/spase:InformationURL/spase:Name	Name	xsd:string	skos:exactMatch	schema:citation/schema:name	name	schema:Text	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0945
Provenance Relationships	spase:ResourceHeader/spase:InformationURL/spase:URL	URL		skos:exactMatch	schema:citation/schema:url	url	schema:URL	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0946
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:@type	@type	schema:Role, schema:DefinedTerm	1	The placement of a person in contributor vs creator is determined by complex logic. If the person is also listed in spase:ResourceHeader/spase:PublicationInfo/spase:Authors, then the person is listed as a creator. If this SPASE field is filled, then the remaining indicated people are listed as contributors except for those with "Contact" or similar associated Roles. If the SPASE author field is empty, then the Contacts in the SPASE record are listed as creators if they have certain associated roles, contributor for lesser roles, and not mapped for contact-related roles.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0947
Contributors	spase:ORCIdentifier	ORCIdentifier		skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:@id	@id	schema:URL	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0948
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:@type	@type	schema:Person	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0949
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:affiliation/schema:@type	@type	schema:Organization	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0950
Contributors	spase:OrganizationName	OrganizationName	xsd:string	skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:affiliation/schema:name	name	schema:Text	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0951
Contributors	spase:Person/spase:RORIdentifier	RORIdentifier		skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:affiliation/schema:identifier/schema:@id	@id	schema:URL	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0952
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:affiliation/schema:identifier/schema:@type	@type	schema:PropertyValue	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0953
Contributors	spase:Person/spase:RORIdentifier	RORIdentifier		skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:affiliation/schema:identifier/schema:propertyID	propertyID	schema:URL	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0954
Contributors	spase:Person/spase:RORIdentifier	RORIdentifier		skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:affiliation/schema:identifier/schema:url	url	schema:URL	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0955
Contributors	spase:Person/spase:RORIdentifier	RORIdentifier		skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:affiliation/schema:identifier/schema:value	value	schema:Text	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0956
Contributors	spase:Contact/spase:PersonID	PersonID	xsd:string	skos:narrowMatch	schema:contributor/schema:@list/schema:contributor/schema:familyName	familyName	schema:Text	1	Format the names from the indicated field by splitting the name at each "." and then joining the middle initial with the first name separated by a space. The first name and middle initial is piped into the givenName field and the last name is piped into the familyName field.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0957
Contributors	spase:Contact/spase:PersonID	PersonID	xsd:string	skos:narrowMatch	schema:contributor/schema:@list/schema:contributor/schema:givenName	givenName	schema:Text	1	Format the names from the indicated field by splitting the name at each "." and then joining the middle initial with the first name separated by a space. The first name and middle initial is piped into the givenName field and the last name is piped into the familyName field.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0958
Contributors	spase:ORCIdentifier	ORCIdentifier		skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:identifier/schema:@id	@id	schema:URL	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0959
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:identifier/schema:@type	@type	schema:PropertyValue	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0960
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:identifier/schema:propertyID	propertyID	schema:URL	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0961
Contributors	spase:ORCIdentifier	ORCIdentifier		skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:identifier/schema:url	url	schema:URL	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0962
Contributors	spase:ORCIdentifier	ORCIdentifier		skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:identifier/schema:value	value	schema:Text	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0963
Contributors	spase:Contact/spase:PersonId	PersonID	xsd:string	skos:exactMatch	schema:contributor/schema:@list/schema:contributor/schema:name	name	schema:Text	1	Format the names from the indicated field by splitting the name at each "." and then joining the middle initial with the first name and the last name with spaces.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0964
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:inDefinedTermSet/schema:@id	@id	schema:URL	1	Standard value for all role names defined in SPASE = "https://spase-group.org/data/model/spase-latest/spase-latest_xsd.htm#Role"	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0965
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:inDefinedTermSet/schema:@type	@type	schema:DefinedTermSet	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0966
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:inDefinedTermSet/schema:name	name	schema:Text	1	Standard value for all role names defined in SPASE = "SPASE Role"	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0967
Contributors	sssom:NoMapping			skos:exactMatch	schema:contributor/schema:@list/schema:inDefinedTermSet/schema:url	url	schema:URL	1	Standard value for all role names defined in SPASE = "https://spase-group.org/data/model/spase-latest/spase-latest_xsd.htm#Role"	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0968
Contributors	spase:ResourceHeader/spase:Contact/spase:Role	Role	xsd:string	skos:exactMatch	schema:contributor/schema:@list/schema:roleName	roleName	schema:Text	1	Words separated by a space	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0969
Contributors	spase:ResourceHeader/spase:Contact/spase:Role	Role	xsd:string	skos:exactMatch	schema:contributor/schema:@list/schema:termCode	termCode	schema:Text	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0970
Creators	spase:ORCIdentifier	ORCIdentifier		skos:exactMatch	schema:creator/schema:@list/schema:@id	@id	schema:URL	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0971
Creators	sssom:NoMapping			skos:exactMatch	schema:creator/schema:@list/schema:@type	@type	schema:Person	1	The placement of a person in contributor vs creator is determined by complex logic. If the person is also listed in spase:ResourceHeader/spase:PublicationInfo/spase:Authors, then the person is listed as a creator. If this SPASE field is filled, then the remaining indicated people are listed as contributors except for those with "Contact" or similar associated Roles. If the SPASE author field is empty, then the Contacts in the SPASE record are listed as creators if they have certain associated roles, contributor for lesser roles, and not mapped for contact-related roles.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0972
Creators	sssom:NoMapping			skos:exactMatch	schema:creator/schema:@list/schema:affiliation/schema:@type	@type	schema:Organization	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0973
Creators	spase:OrganizationName	OrganizationName	xsd:string	skos:exactMatch	schema:creator/schema:@list/schema:affiliation/schema:name	name	schema:Text	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0974
Creators	spase:Person/spase:RORIdentifier	RORIdentifier		skos:exactMatch	schema:creator/schema:@list/schema:affiliation/schema:identifier/schema:@id	@id	schema:URL	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0975
Creators	sssom:NoMapping			skos:exactMatch	schema:creator/schema:@list/schema:affiliation/schema:identifier/schema:@type	@type	schema:PropertyValue	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0976
Creators	spase:Person/spase:RORIdentifier	RORIdentifier		skos:exactMatch	schema:creator/schema:@list/schema:affiliation/schema:identifier/schema:propertyID	propertyID	schema:URL	1	Determined by structure of identifier object	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0977
Creators	spase:Person/spase:RORIdentifier	RORIdentifier		skos:exactMatch	schema:creator/schema:@list/schema:affiliation/schema:identifier/schema:url	url	schema:URL	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0978
Creators	spase:Person/spase:RORIdentifier	RORIdentifier		skos:exactMatch	schema:creator/schema:@list/schema:affiliation/schema:identifier/schema:value	value	schema:Text	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0979
Creators	spase:Contact/spase:PersonId	PersonID	xsd:string	skos:narrowMatch	schema:creator/schema:@list/schema:familyName	familyName	schema:Text	1	Format the names from the indicated field by splitting the name at each "." and then joining the middle initial with the first name separated by a space. The first name and middle initial is piped into the givenName field and the last name is piped into the familyName field.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0980
Creators	spase:Contact/spase:PersonId	PersonID	xsd:string	skos:narrowMatch	schema:creator/schema:@list/schema:givenName	givenName	schema:Text	1	Format the names from the indicated field by splitting the name at each "." and then joining the middle initial with the first name separated by a space. The first name and middle initial is piped into the givenName field and the last name is piped into the familyName field.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0981
Creators	spase:ORCIdentifier	ORCIdentifier		skos:exactMatch	schema:creator/schema:@list/schema:identifier/schema:@id	@id	schema:URL	1	The value is retrieved from the indicated field from the Person record for the personID indicated in spase:ResourceHeader/spase:Contact/spase:personID.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-0982
